CNPJ;RazaoSocial;Trimestre;Ano;ValorDespesas;CNPJ_Valido;RegistroANS;Modalidade;UF
01608379000180;UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;1T;2025;35512048.00;True;357138;Cooperativa Médica;SP
01608379000180;UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;2T;2025;35940780.00;True;357138;Cooperativa Médica;SP
01608379000180;UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;3T;2025;5375328.00;True;357138;Cooperativa Médica;SP
01647867000104;UNIMED INTRAFEDERATIVA FEDERAÇÃO REGIONAL SUL DE MINAS;1T;2025;390124.00;True;320838;Cooperativa Médica;MG
01647867000104;UNIMED INTRAFEDERATIVA FEDERAÇÃO REGIONAL SUL DE MINAS;2T;2025;816525.00;True;320838;Cooperativa Médica;MG
01647867000104;UNIMED INTRAFEDERATIVA FEDERAÇÃO REGIONAL SUL DE MINAS;3T;2025;2299318.00;True;320838;Cooperativa Médica;MG
01648339000161;VITA ASSISTÊNCIA A SAÚDE LTDA.;1T;2025;5673597.00;True;414905;Medicina de Grupo;MG
01648339000161;VITA ASSISTÊNCIA A SAÚDE LTDA.;2T;2025;1421282.00;True;414905;Medicina de Grupo;MG
01648339000161;VITA ASSISTÊNCIA A SAÚDE LTDA.;3T;2025;2908923.00;True;414905;Medicina de Grupo;MG
01659087000176;UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA;1T;2025;1238739.00;True;342131;Cooperativa Médica;RO
01659087000176;UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA;2T;2025;222989.00;True;342131;Cooperativa Médica;RO
01659087000176;UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA;3T;2025;333422.00;True;342131;Cooperativa Médica;RO
01672007000112;SISTEMA PREVSAUDE DENTAL LTDA;1T;2025;23210.00;True;333239;Odontologia de Grupo;CE
01672007000112;SISTEMA PREVSAUDE DENTAL LTDA;2T;2025;30800.00;True;333239;Odontologia de Grupo;CE
01672007000112;SISTEMA PREVSAUDE DENTAL LTDA;3T;2025;30800.00;True;333239;Odontologia de Grupo;CE
01685053000156;SUL AMERICA COMPANHIA DE SEGURO SAÚDE;1T;2025;49145671.00;True;006246;Seguradora Especializada em Saúde;RJ
01685053000156;SUL AMERICA COMPANHIA DE SEGURO SAÚDE;2T;2025;46004726.00;True;006246;Seguradora Especializada em Saúde;RJ
01685053000156;SUL AMERICA COMPANHIA DE SEGURO SAÚDE;3T;2025;3945328.00;True;006246;Seguradora Especializada em Saúde;RJ
01747987000175;EXTRAMED ADMINISTRAÇÃO E SERVIÇOS MÉDICOS LTDA;1T;2025;326478.00;True;414204;Administradora de Benefícios;PR
01747987000175;EXTRAMED ADMINISTRAÇÃO E SERVIÇOS MÉDICOS LTDA;2T;2025;647544.00;True;414204;Administradora de Benefícios;PR
01747987000175;EXTRAMED ADMINISTRAÇÃO E SERVIÇOS MÉDICOS LTDA;3T;2025;1021971.00;True;414204;Administradora de Benefícios;PR
01773319000112;UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;1T;2025;24794.00;True;334511;Cooperativa Médica;SP
01773319000112;UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;2T;2025;233801.00;True;334511;Cooperativa Médica;SP
01773319000112;UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;3T;2025;344177.00;True;334511;Cooperativa Médica;SP
01867792000169;NACIONAL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.;1T;2025;245094.00;True;304441;Odontologia de Grupo;PE
01867792000169;NACIONAL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.;2T;2025;480007.00;True;304441;Odontologia de Grupo;PE
01867792000169;NACIONAL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.;3T;2025;713890.00;True;304441;Odontologia de Grupo;PE
02009924000184;GAMA SAUDE LTDA.;1T;2025;35130.00;True;407011;Medicina de Grupo;SP
02009924000184;GAMA SAUDE LTDA.;2T;2025;14265108.00;True;407011;Medicina de Grupo;SP
02009924000184;GAMA SAUDE LTDA.;3T;2025;14054815.00;True;407011;Medicina de Grupo;SP
02018620000183;UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO;1T;2025;260047.00;True;344788;Cooperativa Médica;MS
02018620000183;UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO;2T;2025;3879756.00;True;344788;Cooperativa Médica;MS
02018620000183;UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO;3T;2025;791831.00;True;344788;Cooperativa Médica;MS
02030246000131;ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15);1T;2025;94825.00;True;304131;Autogestão;SP
02030246000131;ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15);2T;2025;166658.00;True;304131;Autogestão;SP
02030246000131;ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15);3T;2025;269725.00;True;304131;Autogestão;SP
02041808000142;ADVANCE PLANOS DE SAÚDE LTDA;1T;2025;86905.00;True;335657;Medicina de Grupo;SP
02041808000142;ADVANCE PLANOS DE SAÚDE LTDA;2T;2025;54535.00;True;335657;Medicina de Grupo;SP
02041808000142;ADVANCE PLANOS DE SAÚDE LTDA;3T;2025;12126.00;True;335657;Medicina de Grupo;SP
02064028000118;UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA;1T;2025;65405.00;True;331104;Cooperativa odontológica;SP
02064028000118;UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA;2T;2025;419763.00;True;331104;Cooperativa odontológica;SP
02064028000118;UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA;3T;2025;495556.00;True;331104;Cooperativa odontológica;SP
02127779000136;LEADER ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA.;1T;2025;360156.00;True;364592;Medicina de Grupo;SP
02127779000136;LEADER ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA.;2T;2025;98806.00;True;364592;Medicina de Grupo;SP
02127779000136;LEADER ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA.;3T;2025;58996.00;True;364592;Medicina de Grupo;SP
02149799000108;UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA;1T;2025;13926.00;True;382655;Cooperativa odontológica;SP
02149799000108;UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA;2T;2025;1215725.00;True;382655;Cooperativa odontológica;SP
02149799000108;UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA;3T;2025;161140.00;True;382655;Cooperativa odontológica;SP
02156150000114;DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.;1T;2025;198387.00;True;322890;Odontologia de Grupo;SP
02156150000114;DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.;2T;2025;561782.00;True;322890;Odontologia de Grupo;SP
02156150000114;DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.;3T;2025;572106.00;True;322890;Odontologia de Grupo;SP
02172353000102;CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE;1T;2025;137858.00;True;314251;Autogestão;RN
02172353000102;CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE;2T;2025;130170.00;True;314251;Autogestão;RN
02172353000102;CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE;3T;2025;194762.00;True;314251;Autogestão;RN
02192677000102;UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO;1T;2025;3968132.00;True;342157;Cooperativa Médica;GO
02192677000102;UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO;2T;2025;158892.00;True;342157;Cooperativa Médica;GO
02192677000102;UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO;3T;2025;2960419.00;True;342157;Cooperativa Médica;GO
02220135000198;ASSOCIAÇÃO GOIANA DO MINISTÉRIO PÚBLICO;1T;2025;177501.00;True;402206;Autogestão;GO
02220135000198;ASSOCIAÇÃO GOIANA DO MINISTÉRIO PÚBLICO;2T;2025;343663.00;True;402206;Autogestão;GO
02220135000198;ASSOCIAÇÃO GOIANA DO MINISTÉRIO PÚBLICO;3T;2025;498441.00;True;402206;Autogestão;GO
02248344000140;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA;1T;2025;9739095.00;True;371564;Cooperativa Médica;MG
02248344000140;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA;2T;2025;614285.00;True;371564;Cooperativa Médica;MG
02248344000140;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA;3T;2025;6308625.00;True;371564;Cooperativa Médica;MG
02254846000183;COOPERATIVA ODONTOLÓGICA DO ESTADO DO AMAPÁ;1T;2025;111447.00;True;365785;Cooperativa odontológica;AP
02254846000183;COOPERATIVA ODONTOLÓGICA DO ESTADO DO AMAPÁ;2T;2025;475647.00;True;365785;Cooperativa odontológica;AP
02254846000183;COOPERATIVA ODONTOLÓGICA DO ESTADO DO AMAPÁ;3T;2025;556181.00;True;365785;Cooperativa odontológica;AP
02314168000105;UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO;1T;2025;37710.00;True;344141;Cooperativa Médica;PB
02314168000105;UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO;2T;2025;64038.00;True;344141;Cooperativa Médica;PB
02314168000105;UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO;3T;2025;24660.00;True;344141;Cooperativa Médica;PB
02315431000172;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL;1T;2025;17886334.00;True;307319;Autogestão;RS
02315431000172;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL;2T;2025;840.00;True;307319;Autogestão;RS
02315431000172;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL;3T;2025;28543.00;True;307319;Autogestão;RS
02322043000119;UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO;1T;2025;46638.00;True;306762;Cooperativa Médica;SP
02322043000119;UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;774437.00;True;306762;Cooperativa Médica;SP
02322043000119;UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;127092429.00;True;306762;Cooperativa Médica;SP
02338268000163;UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS;1T;2025;49727.00;True;342203;Cooperativa odontológica;SC
02338268000163;UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS;3T;2025;959176.00;True;342203;Cooperativa odontológica;SC
02403281000159;SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA;1T;2025;227318.00;True;342033;Medicina de Grupo;ES
02403281000159;SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA;2T;2025;24360.00;True;342033;Medicina de Grupo;ES
02403281000159;SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA;3T;2025;53347779.00;True;342033;Medicina de Grupo;ES
02476067000122;UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO;1T;2025;8311972.00;True;382876;Cooperativa Médica;GO
02476067000122;UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO;2T;2025;77579006.00;True;382876;Cooperativa Médica;GO
02476067000122;UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO;3T;2025;45255053.00;True;382876;Cooperativa Médica;GO
02511261000100;UNIMED FEDERAÇAO DO ESTADO DO MATO GROSSO;1T;2025;1618082.00;True;328031;Cooperativa Médica;MT
02511261000100;UNIMED FEDERAÇAO DO ESTADO DO MATO GROSSO;2T;2025;73950.00;True;328031;Cooperativa Médica;MT
02511261000100;UNIMED FEDERAÇAO DO ESTADO DO MATO GROSSO;3T;2025;73950.00;True;328031;Cooperativa Médica;MT
02513939000185;PLANO ASSISTENCIAL SÃO LUCAS LTDA;1T;2025;77659.00;True;363391;Medicina de Grupo;MG
02513939000185;PLANO ASSISTENCIAL SÃO LUCAS LTDA;2T;2025;161806.00;True;363391;Medicina de Grupo;MG
02513939000185;PLANO ASSISTENCIAL SÃO LUCAS LTDA;3T;2025;908282.00;True;363391;Medicina de Grupo;MG
02569472000195;CENTRO DE ENDOCRINOLOGIA DE JUNDIAÍ S/S LTDA;1T;2025;77602.00;True;415910;Medicina de Grupo;SP
02569472000195;CENTRO DE ENDOCRINOLOGIA DE JUNDIAÍ S/S LTDA;2T;2025;294750.00;True;415910;Medicina de Grupo;SP
02569472000195;CENTRO DE ENDOCRINOLOGIA DE JUNDIAÍ S/S LTDA;3T;2025;346320.00;True;415910;Medicina de Grupo;SP
02580965000126;UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA;1T;2025;907230.00;True;370711;Cooperativa odontológica;ES
02580965000126;UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA;2T;2025;970664.00;True;370711;Cooperativa odontológica;ES
02580965000126;UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA;3T;2025;3043087.00;True;370711;Cooperativa odontológica;ES
02597394000132;UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO;1T;2025;8603334.00;True;314099;Cooperativa Médica;MT
02597394000132;UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;534407.00;True;314099;Cooperativa Médica;MT
02597394000132;UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;94166779.00;True;314099;Cooperativa Médica;MT
02618303000106;FUNASA SAÚDE;1T;2025;199551.00;True;370592;Medicina de Grupo;PB
02618303000106;FUNASA SAÚDE;2T;2025;429087.00;True;370592;Medicina de Grupo;PB
02618303000106;FUNASA SAÚDE;3T;2025;663541.00;True;370592;Medicina de Grupo;PB
02668512000156;H.B. SAÚDE S/A.;1T;2025;2725209.00;True;350249;Medicina de Grupo;SP
02668512000156;H.B. SAÚDE S/A.;2T;2025;7669566.00;True;350249;Medicina de Grupo;SP
02668512000156;H.B. SAÚDE S/A.;3T;2025;2874648.00;True;350249;Medicina de Grupo;SP
02687852000124;UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO;1T;2025;92708.00;True;303844;Cooperativa Médica;SP
02687852000124;UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;197481.00;True;303844;Cooperativa Médica;SP
02687852000124;UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;423938.00;True;303844;Cooperativa Médica;SP
02725347000127;CARE PLUS MEDICINA ASSISTENCIAL LTDA.;1T;2025;595.00;True;379956;Medicina de Grupo;SP
02725347000127;CARE PLUS MEDICINA ASSISTENCIAL LTDA.;2T;2025;52557040.00;True;379956;Medicina de Grupo;SP
02725347000127;CARE PLUS MEDICINA ASSISTENCIAL LTDA.;3T;2025;36814940.00;True;379956;Medicina de Grupo;SP
02751464000165;ODONTOGROUP SISTEMA DE SAÚDE LTDA.;1T;2025;25585.00;True;389854;Odontologia de Grupo;DF
02751464000165;ODONTOGROUP SISTEMA DE SAÚDE LTDA.;2T;2025;77616.00;True;389854;Odontologia de Grupo;DF
02751464000165;ODONTOGROUP SISTEMA DE SAÚDE LTDA.;3T;2025;166085.00;True;389854;Odontologia de Grupo;DF
02752923000125;PROASA SAÚDE;1T;2025;52069.00;True;310522;Medicina de Grupo;DF
02752923000125;PROASA SAÚDE;2T;2025;73471.00;True;310522;Medicina de Grupo;DF
02752923000125;PROASA SAÚDE;3T;2025;15164981.00;True;310522;Medicina de Grupo;DF
02753398000162;SF SISTEMAS DE SAÚDE LTDA;1T;2025;6949879.00;True;422371;Medicina de Grupo;SP
02753398000162;SF SISTEMAS DE SAÚDE LTDA;2T;2025;10085574.00;True;422371;Medicina de Grupo;SP
02753398000162;SF SISTEMAS DE SAÚDE LTDA;3T;2025;8780.00;True;422371;Medicina de Grupo;SP
02774736000142;OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA;1T;2025;5419512.00;True;354511;Medicina de Grupo;RJ
02774736000142;OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA;2T;2025;373406.00;True;354511;Medicina de Grupo;RJ
02774736000142;OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA;3T;2025;5000.00;True;354511;Medicina de Grupo;RJ
02812468000106;UNIMED NACIONAL - COOPERATIVA CENTRAL;1T;2025;84332076.00;True;339679;Cooperativa Médica;SP
02812468000106;UNIMED NACIONAL - COOPERATIVA CENTRAL;2T;2025;82748112.00;True;339679;Cooperativa Médica;SP
02812468000106;UNIMED NACIONAL - COOPERATIVA CENTRAL;3T;2025;386868472.00;True;339679;Cooperativa Médica;SP
02849393000138;BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.;1T;2025;253235.00;True;366561;Medicina de Grupo;SP
02849393000138;BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.;2T;2025;678491.00;True;366561;Medicina de Grupo;SP
02849393000138;BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.;3T;2025;853945.00;True;366561;Medicina de Grupo;SP
02852017000100;SISTEMAS E PLANOS DE SAÚDE LTDA.;1T;2025;12225.00;True;352586;Medicina de Grupo;SP
02852017000100;SISTEMAS E PLANOS DE SAÚDE LTDA.;2T;2025;31369962.00;True;352586;Medicina de Grupo;SP
02852017000100;SISTEMAS E PLANOS DE SAÚDE LTDA.;3T;2025;5866.00;True;352586;Medicina de Grupo;SP
02858169000102;NOSAMED ASSISTÊNCIA MÉDICA LTDA.;1T;2025;69254.00;True;305928;Medicina de Grupo;SP
02858169000102;NOSAMED ASSISTÊNCIA MÉDICA LTDA.;2T;2025;138578.00;True;305928;Medicina de Grupo;SP
02858169000102;NOSAMED ASSISTÊNCIA MÉDICA LTDA.;3T;2025;208044.00;True;305928;Medicina de Grupo;SP
02862447000103;NOSSA SAÚDE - OPERADORA PLANOS PRIVADOS DE ASSISTÊNCIA  À SAÚDE LTDA.;1T;2025;2135446.00;True;372609;Medicina de Grupo;PR
02862447000103;NOSSA SAÚDE - OPERADORA PLANOS PRIVADOS DE ASSISTÊNCIA  À SAÚDE LTDA.;2T;2025;7094241.00;True;372609;Medicina de Grupo;PR
02862447000103;NOSSA SAÚDE - OPERADORA PLANOS PRIVADOS DE ASSISTÊNCIA  À SAÚDE LTDA.;3T;2025;6525432.00;True;372609;Medicina de Grupo;PR
02864364000145;PLANO DE SAÚDE ANA COSTA LTDA.;1T;2025;3694402.00;True;360244;Medicina de Grupo;SP
02864364000145;PLANO DE SAÚDE ANA COSTA LTDA.;2T;2025;2569799.00;True;360244;Medicina de Grupo;SP
02864364000145;PLANO DE SAÚDE ANA COSTA LTDA.;3T;2025;6828442.00;True;360244;Medicina de Grupo;SP
02866602000151;SUL AMÉRICA PARANÁ CLÍNICAS SERVIÇOS DE SAÚDE S.A.;1T;2025;4892836.00;True;416428;Medicina de Grupo;SP
02866602000151;SUL AMÉRICA PARANÁ CLÍNICAS SERVIÇOS DE SAÚDE S.A.;2T;2025;3242510.00;True;416428;Medicina de Grupo;SP
02866602000151;SUL AMÉRICA PARANÁ CLÍNICAS SERVIÇOS DE SAÚDE S.A.;3T;2025;46477701.00;True;416428;Medicina de Grupo;SP
02888465000156;OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.;1T;2025;4410.00;True;318477;Medicina de Grupo;SP
02888465000156;OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.;2T;2025;517515.00;True;318477;Medicina de Grupo;SP
02888465000156;OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.;3T;2025;11393.00;True;318477;Medicina de Grupo;SP
02896924000143;POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA;1T;2025;17628.00;True;351270;Medicina de Grupo;PR
02896924000143;POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA;2T;2025;84640.00;True;351270;Medicina de Grupo;PR
02896924000143;POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA;3T;2025;814650.00;True;351270;Medicina de Grupo;PR
02903477000102;ASSOCIAÇÃO SAÚDE CONCEIÇÃO;1T;2025;4002945.00;True;330892;Medicina de Grupo;SC
02903477000102;ASSOCIAÇÃO SAÚDE CONCEIÇÃO;2T;2025;3454123.00;True;330892;Medicina de Grupo;SC
02903477000102;ASSOCIAÇÃO SAÚDE CONCEIÇÃO;3T;2025;4620410.00;True;330892;Medicina de Grupo;SC
02919940000104;NOVODENTE S/A;3T;2025;5922.00;True;417840;Odontologia de Grupo;RS
02989632000155;EVANGELICO SAUDE LTDA.;1T;2025;4071468.00;True;401480;Medicina de Grupo;PR
02989632000155;EVANGELICO SAUDE LTDA.;2T;2025;56109.00;True;401480;Medicina de Grupo;PR
02989632000155;EVANGELICO SAUDE LTDA.;3T;2025;83910.00;True;401480;Medicina de Grupo;PR
03011072000122;PLANO HOSPITAL SAMARITANO LTDA;1T;2025;1193882.00;True;411256;Medicina de Grupo;SP
03011072000122;PLANO HOSPITAL SAMARITANO LTDA;2T;2025;37744228.00;True;411256;Medicina de Grupo;SP
03011072000122;PLANO HOSPITAL SAMARITANO LTDA;3T;2025;677062.00;True;411256;Medicina de Grupo;SP
03013779000178;ANGELI SISTEMAS DE SAUDE S.A.;1T;2025;324644.00;True;421871;Medicina de Grupo;PR
03013779000178;ANGELI SISTEMAS DE SAUDE S.A.;2T;2025;557944.00;True;421871;Medicina de Grupo;PR
03013779000178;ANGELI SISTEMAS DE SAUDE S.A.;3T;2025;685285.00;True;421871;Medicina de Grupo;PR
03033006000153;CAIXA DE ASSISTÊNCIA OSWALDO CRUZ;1T;2025;131200.00;True;417548;Autogestão;RJ
03033006000153;CAIXA DE ASSISTÊNCIA OSWALDO CRUZ;2T;2025;141727.00;True;417548;Autogestão;RJ
03033006000153;CAIXA DE ASSISTÊNCIA OSWALDO CRUZ;3T;2025;149778.00;True;417548;Autogestão;RJ
03044492000105;HOSPITAL S.P. LTDA.;1T;2025;172147.00;True;363189;Medicina de Grupo;RS
03044492000105;HOSPITAL S.P. LTDA.;2T;2025;744782.00;True;363189;Medicina de Grupo;RS
03044492000105;HOSPITAL S.P. LTDA.;3T;2025;1389497.00;True;363189;Medicina de Grupo;RS
03098226000165;SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA;1T;2025;500300.00;True;403962;Medicina de Grupo;PE
03098226000165;SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA;2T;2025;5948199.00;True;403962;Medicina de Grupo;PE
03098226000165;SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA;3T;2025;1532350.00;True;403962;Medicina de Grupo;PE
03123146000112;BIO SAÚDE SERVIÇOS MÉDICOS LTDA;1T;2025;624770.00;True;402966;Medicina de Grupo;SP
03123146000112;BIO SAÚDE SERVIÇOS MÉDICOS LTDA;2T;2025;1000.00;True;402966;Medicina de Grupo;SP
03123146000112;BIO SAÚDE SERVIÇOS MÉDICOS LTDA;3T;2025;78302.00;True;402966;Medicina de Grupo;SP
03187913000157;ODONTOART PLANOS ODONTOLÓGICOS LTDA;1T;2025;100701.00;True;414387;Odontologia de Grupo;CE
03187913000157;ODONTOART PLANOS ODONTOLÓGICOS LTDA;2T;2025;1145545.00;True;414387;Odontologia de Grupo;CE
03187913000157;ODONTOART PLANOS ODONTOLÓGICOS LTDA;3T;2025;311139.00;True;414387;Odontologia de Grupo;CE
03219363000100;SEPACO SAÚDE LTDA;1T;2025;113928.00;True;407224;Medicina de Grupo;SP
03219363000100;SEPACO SAÚDE LTDA;3T;2025;3928562.00;True;407224;Medicina de Grupo;SP
03230123000107;UNIMED CENTRO PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;1T;2025;171388.00;True;414573;Cooperativa Médica;SP
03230123000107;UNIMED CENTRO PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;2T;2025;2532822.00;True;414573;Cooperativa Médica;SP
03230123000107;UNIMED CENTRO PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;3T;2025;125521.00;True;414573;Cooperativa Médica;SP
03268622000193;COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA.;1T;2025;1159926.00;True;406805;Medicina de Grupo;RS
03268622000193;COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA.;2T;2025;878999.00;True;406805;Medicina de Grupo;RS
03268622000193;COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA.;3T;2025;3842220.00;True;406805;Medicina de Grupo;RS
03273825000178;METLIFE PLANOS ODONTOLÓGICOS LTDA.;1T;2025;20724.00;True;406481;Odontologia de Grupo;SP
03273825000178;METLIFE PLANOS ODONTOLÓGICOS LTDA.;2T;2025;9707.00;True;406481;Odontologia de Grupo;SP
03273825000178;METLIFE PLANOS ODONTOLÓGICOS LTDA.;3T;2025;120904.00;True;406481;Odontologia de Grupo;SP
03315918000118;UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO;1T;2025;335260.00;True;312851;Cooperativa Médica;MS
03315918000118;UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO;2T;2025;83953278.00;True;312851;Cooperativa Médica;MS
03315918000118;UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO;3T;2025;23490548.00;True;312851;Cooperativa Médica;MS
03424929000136;SAUDE PAS - MEDICINA E ODONTO;1T;2025;661714.00;True;409243;Autogestão;RS
03424929000136;SAUDE PAS - MEDICINA E ODONTO;2T;2025;111450.00;True;409243;Autogestão;RS
03424929000136;SAUDE PAS - MEDICINA E ODONTO;3T;2025;6482180.00;True;409243;Autogestão;RS
03494031000134;COOPERATIVA ODONTOLÓGICA POÇOS DE CALDAS;1T;2025;744029.00;True;409791;Cooperativa odontológica;MG
03494031000134;COOPERATIVA ODONTOLÓGICA POÇOS DE CALDAS;2T;2025;2204352.00;True;409791;Cooperativa odontológica;MG
03494031000134;COOPERATIVA ODONTOLÓGICA POÇOS DE CALDAS;3T;2025;3258636.00;True;409791;Cooperativa odontológica;MG
03518900000113;INSTITUTO CURITIBA DE SAÚDE;1T;2025;35622.00;True;419010;Autogestão;PR
03518900000113;INSTITUTO CURITIBA DE SAÚDE;2T;2025;4695895.00;True;419010;Autogestão;PR
03518900000113;INSTITUTO CURITIBA DE SAÚDE;3T;2025;27168755.00;True;419010;Autogestão;PR
03533726000188;UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO;1T;2025;29596869.00;True;342084;Cooperativa Médica;MT
